(1, 3234, 160,2.334706), 
(1, 3023, 160,2.089198), 
(1, 3342, 160,2.326249), 
(1, 3703, 160,2.600578), 
(1, 3813, 160,2.581750), 
(1, 3499, 160,2.474549), 
(1, 3300, 160,2.328132), 
(1, 3492, 160,2.384074), 
(1, 2914, 160,2.081242), 
(1, 3265, 160,2.311048), 
(1, 3203, 160,2.363238), 
(1, 3129, 160,2.229933), 
(1, 3161, 160,2.159442), 
(1, 3266, 160,2.194435), 
(1, 3730, 160,2.535160), 
(1, 3741, 160,2.742541), 
(1, 3127, 160,2.246422), 
(1, 3346, 160,2.325932), 
(1, 3559, 160,2.452694), 
(1, 2925, 160,2.011145), 
(1, 3930, 160,2.776970), 
(1, 3245, 160,2.288128), 
(1, 3307, 160,2.172995), 
(1, 2533, 160,1.871760), 
(1, 3075, 160,2.109884), 
(1, 4167, 160,3.021292), 
(1, 3072, 160,2.092838), 
(1, 2486, 160,1.662419), 
(1, 3538, 160,2.505974), 
(1, 3062, 160,2.131507), 
(1, 3898, 160,2.700731), 
(1, 3863, 170,3.056765), 
(1, 3676, 170,2.761159), 
(1, 4277, 170,3.189758), 
(1, 4243, 170,3.287504), 
(1, 4062, 170,2.897108), 
(1, 4316, 170,3.214516), 
(1, 3582, 170,2.631700), 
(1, 3568, 170,2.617138), 
(1, 4073, 170,3.088323), 
(1, 3852, 170,2.988910), 
(1, 4732, 170,3.565752), 
(1, 3341, 170,2.574173), 
(1, 3969, 170,3.103300), 
(1, 3297, 170,2.698726), 
(1, 3164, 170,2.494833), 
(1, 3980, 170,2.987675), 
(1, 4272, 170,3.262859), 
(1, 3316, 170,2.551471), 
(1, 4072, 170,3.240061), 
(1, 4024, 170,3.064585), 
(1, 3861, 170,3.173029), 
(1, 4218, 170,3.297940), 
(1, 4117, 170,3.219478), 
(1, 3534, 170,2.670876), 
(1, 2954, 170,2.266047), 
(1, 3315, 170,2.533433), 
(1, 3856, 170,2.945614), 
(1, 4537, 170,3.455060), 
(1, 3564, 170,2.778154), 
(20, 4158, 100,0.278760), 
(20, 4238, 100,0.349738), 
(20, 4107, 100,0.835230), 
